0.0,0.010026241987147457
0.0,0.02008643879284926
0.0,0.030131475029331514
2.775557561562892e-17,0.040000986557167106
1.1102230246251563e-16,0.05000760743770462
1.1102230246251563e-16,0.060064690477441375
2.2204460492503126e-16,0.0700964421916424
2.2204460492503126e-16,0.08000425809028537
2.2204460492503126e-16,0.09007073135842317
3.3306690738754696e-16,0.10001723595734917
4.440892098500625e-16,0.11002093004132067
4.440892098500625e-16,0.12043304812941209
4.440892098500625e-16,0.13006953747979924
6.661338147750939e-16,0.14032437041549192
8.88178419700125e-16,0.1501897764317334
1.3322676295501878e-15,0.16000123789751863
1.3322676295501878e-15,0.17004827302461636
3.552713678800501e-15,0.1801421689187683
0.018422147280877096,0.19007833907062993
0.029502512936313063,0.20000583815199444
0.04021592608092245,0.2100045194555681
0.047967767274063135,0.22004213171866135
0.06191045007879648,0.23017004205963676
0.06724431026812289,0.24000119250141877
0.07778609851880347,0.25000737778113735
0.08951609451518137,0.2600524150170181
0.10169880215113242,0.27006849504302366
0.11101089193805493,0.28000689131717804
0.12532232699526347,0.29000595385809186
0.13390978263637243,0.3000006670342804
0.14506551674737878,0.3100022136185524
0.15390841249620513,0.3200080373949251
0.16536253000428092,0.3300141991231419
0.17366125041224878,0.34000126258779045
0.18256592593967944,0.35000257422843933
0.19416085724557372,0.360044115519013
0.20252303377725545,0.3700569394162085
0.211724099129724,0.3800105953350907
0.22146590183307924,0.39001472284710187
0.22928478975166144,0.40007003509273176
0.23559416124446633,0.4100255428684792
0.2425233607778248,0.4200109306177592
0.2546440720751828,0.4300034280310255
0.2617715399594903,0.4400010246226317
0.274538438606339,0.4500038755995031
0.282330947156025,0.4600415422940893
0.2899792063620876,0.4700370803223804
0.298302127010285,0.48000351684412884
0.3044990993216428,0.49000668903724703
0.31608177513381386,0.5000408588093189
0.331939293622759,0.5100570200685658
0.3422059479245898,0.5200605896776823
0.3503582757613617,0.5300116278546714
0.3578276102288691,0.5400370136368021
0.36680682113970353,0.5500158504225161
0.3771982941375196,0.5600006495754236
0.3912565863149287,0.570033298904164
0.4017361284603069,0.5800121554088157
0.41325737407681584,0.5900016572023759
0.42351056125453057,0.6000013974422372
0.4333105955820626,0.6100186687859313
0.4484155802328196,0.6200945615289547
0.4609906590781336,0.6300532932781724
0.47140044054502767,0.6400088831804975
0.4879244793391607,0.6500035858037768
0.4980685930359252,0.6600743134700969
0.5130917823094528,0.6700064915529268
0.5243661419376092,0.6800294314357732
0.5372880609816864,0.6900004061777001
0.5533126735822556,0.7000079254711941
0.565190332370832,0.7100134429627544
0.5804762392614516,0.7200490015090824
0.596711105909611,0.7300169808294733
0.613116738048632,0.7400151409323811
0.6300528006048,0.7500018463531368
0.6453312807732716,0.7600152656533042
0.6647573863938296,0.7700077226428633
0.681194111051974,0.7800443131233231
0.7001619049749955,0.7900003678312228
0.72336292121542,0.7999999084561362
0.7425780574000419,0.8099999877450618
0.7613971781662475,0.8200056859502584
0.784465705167056,0.8300111662186798
0.8085885289115716,0.8400101885700292
0.8379113578612744,0.8500069204561377
0.861501225553588,0.8600020315795823
0.8914446783125703,0.8700032893958295
0.9271249074144671,0.8800023118585064
0.963690439281484,0.8900049844202067
1.0028144028069892,0.9000038494767939
1.04632350767451,0.9100081477201493
1.090897605906136,0.9200073556184359
1.1500793624823984,0.9300011656678275
1.2250434898922635,0.9400015764498983
1.3058618723351036,0.9500206405767238
1.402489868482779,0.9600010701481638
1.5543049419457196,0.9700003487573503
1.781328198248166,0.9799999572532403
2.1546097863365627,0.9900000000230849
5.857209979520116,0.9999999002035718
